% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 18:30"
% Dimension,1
% Nodes,5000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
202,-0.012066759082117837,0.012843416428505035,4.4511158293912E-20,-24208.03811316857,13821.101788014732,311366.04998112534
203,-0.011630478099980425,0.013238838461562171,3.9565497571025194E-20,12656.20799425125,-19121.08516000913,293839.58751452813
204,-0.010721258810978756,0.013985015448258153,4.358382960801399E-21,6642.5260849469605,8827.878144662804,97195.37526918936
205,-0.010248320504114498,0.014335770401897003,3.4448127354965236E-20,26796.21740326924,30168.447009033298,272036.68801450654
206,-0.01183101565546656,0.012550254072397056,1.745208862518683E-20,23188.46569755665,-1491.4107609239459,194362.51156223676
207,-0.011394734673329148,0.01294567610545419,4.66007276647334E-20,-39055.39894528285,4370.621760112888,317441.5918701123
208,-0.010485515384327477,0.013691853092150172,2.487613403022359E-20,31885.856053090552,-21043.889835442722,230557.8554659532
209,-0.01001257707746322,0.014042608045789025,4.3186273042266806E-20,-5146.815039221989,-16067.674070168128,307461.18077020376
210,-0.011497039969112596,0.012603865415283758,7.478649379149402E-20,-63549.52222473493,26891.554921896008,399292.72734814486
211,-0.010600039788353208,0.01336493142845251,2.154237985039358E-20,7146.756861480012,19865.60549448306,216451.7983178468
212,-0.010133211035610093,0.013723130895327737,6.243673072531122E-21,2486.9824513154854,-20041.45799946426,115327.25646355172
213,-0.011263333060501696,0.012313184563587905,4.412429074516003E-22,-4734.443457922652,-3192.115212217486,30596.749783469262
214,-0.010820942524243145,0.012701162083408662,6.165776260984154E-20,31828.031499247172,10392.472690222821,366402.50226484734
215,-0.009899504126999192,0.013432450043631885,6.430362293142907E-20,10587.451252216362,-31351.316202861977,374280.5039247339
216,-0.010927320856107352,0.012364314402062482,2.0613654982512865E-20,-13891.306532953127,-8832.735152470252,212101.54274130802
217,-0.010478820765727656,0.012744847408646858,5.63647949634864E-20,-36566.95854516027,-6944.68067926524,349807.8931428847
218,-0.01069565046553683,0.012076115054778758,4.675464568081471E-21,-9905.874247152862,11317.278893067476,100194.57615778888
219,-0.010247150375157136,0.01245664806136313,4.425169758162836E-20,-1621.929857361952,-38805.68409297455,309269.6271623377
220,-0.009786431176535163,0.012822292041474743,7.703385615919177E-20,-21372.277950672353,-24652.387598566358,409958.5605563166
221,-0.010357601743102109,0.01212476338884121,2.3958476998410213E-21,-5753.581272395004,11003.627266020505,71456.22031525936
222,-0.010127967870571967,0.011839045545969611,3.8167323509751043E-20,-29828.37558760671,26476.530519516444,286717.66569896723
223,-0.009673358226071134,0.012212134039317602,3.79217082307508E-20,-30880.003336139296,-28705.943120694592,285448.5868660466
224,-0.009787882630096861,0.011885212375619932,9.855582763781197E-22,830.1153546920578,3769.3551723431847,46356.59267750181
225,-0.007116940540839709,0.013827903050512475,5.597261195170863E-20,-21168.636885369906,3820.9204762698187,349895.9438375952
226,-0.007736793309281198,0.014120626217069741,7.421712463295587E-21,-10847.478112340563,-539.7260248198277,127187.62513281663
