% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 25 2026, 22:47"
% Dimension,1
% Nodes,50000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
160,-0.0013722529032545343,0.01749901430363441,6.63108467209422E-20,-19724.408963012724,53603.41676641703,377260.44338309503
161,-0.001504640414343002,0.017655805975157028,9.970325223543833E-21,678.9579251505812,-10268.313420241278,147595.14472977386
162,-0.0016370279254314703,0.017812597646679636,5.141385448225134E-20,-2905.4350143602437,-32388.910910162132,334400.1981689096
163,-7.300213862231749E-4,0.01693198633067271,5.125675914343926E-21,3527.6993786878584,-1201.3641253420217,106017.58503122021
164,-9.949977862439496E-4,0.017247614297278724,3.2434890727732495E-20,-7808.333468260648,-45703.48507566295,262796.9195621804
165,-0.0011274859862543368,0.017405428280581725,4.437414501004967E-20,-15515.567136343003,-46563.2258376605,308246.9542547576
166,-0.0012599741862647236,0.01756324226388473,6.057586905182372E-20,-27245.59797661817,-44348.622320777846,360953.4104172561
167,-0.001392462386275111,0.017721056247187734,7.544365343169372E-20,-71853.12224222539,-10689.33455404856,400452.3213682823
168,-0.0015249505862854986,0.01787887023049074,7.209941153809234E-20,-40553.29180729126,29183.550328988345,394715.7897236384
169,-7.399247498896248E-4,0.01704096267888859,5.751273041507488E-20,-21345.439504673326,-326.1575737124429,354704.84897627326
170,-8.724632943609715E-4,0.01719928781808179,6.94151153200492E-20,-7107.4081872745355,52241.82492301298,386812.1256870542
171,-0.0010050018388323187,0.01735761295727499,2.329369453549866E-20,30023.987274439354,-1079.9157355079274,224141.849077881
172,-0.0011375403833036653,0.01751593809646819,1.1888419432816927E-20,13897.09812369401,-25084.96569215437,158993.98917986912
173,-0.0012700789277750124,0.01767426323566139,5.566623815833073E-20,-29134.13253853255,-41892.03287656632,345851.8296370033
174,-0.0014026174722463593,0.017832588374854588,3.3216253748616526E-20,17972.39740962964,-36396.32319827744,266982.7905661838
175,-7.598321661444439E-4,0.01725993768710074,3.90874080818097E-20,-28014.680024605837,36211.87696955892,289347.04792160523
176,-8.9247139953771E-4,0.017419285138074333,1.5986290644568173E-20,-3194.235015938805,-24166.204434832092,185753.31239172159
177,-0.0010251106329309762,0.017578632589047925,7.022320749539859E-20,56702.64364072311,33009.68568585549,387133.96605134336
178,-0.0011577498663242424,0.017737980040021514,5.197492949772303E-20,-40164.44179566071,21129.53193233275,334743.47704942786
179,-0.0012903890997175084,0.017897327490995107,4.8507088133108843E-20,-47719.14032625986,4852.257442975,322797.7849836146
180,-6.371466408785872E-4,0.017210077740233223,4.60304443216165E-20,20682.930681068287,-4042.000612019874,317202.4473727739
181,-7.698362187328129E-4,0.017369936347097013,3.0212288184283214E-20,-6010.309532439152,32894.03200334361,255370.42742642574
182,-9.025257965870388E-4,0.017529794953960797,6.538674349926698E-20,10270.56750800631,60129.015780614944,373949.1123279658
183,-0.0010352153744412646,0.017689653560824584,7.524242695401711E-22,-4555.674352195089,5000.470786106022,40077.64127438153
184,-0.0011679049522954903,0.01784951216768837,5.1980447066855635E-20,-39403.489388159294,-33187.84223184902,333872.55214852054
185,-5.243644792791803E-4,0.017269194141581585,4.6957486976524134E-20,6852.543644063881,27699.432649488717,319816.59148938925
186,-7.899450128314703E-4,0.017590955978869945,1.3928604952561347E-20,-20256.41350867534,-4436.153510941189,173639.78462158563
187,-9.227352796076154E-4,0.01775183689751412,7.375957821093749E-20,-54911.316017637626,43588.51640628617,396265.7466511379
188,-0.0010555255463837606,0.0179127178161583,6.153229593217586E-20,-16062.203678158738,25465.92984616284,366319.3231460221
189,-5.343685318675494E-4,0.017379192801577854,1.1562481239342362E-22,-210.09157708314524,1191.6268455856928,15886.931209989507
190,-6.67209143104654E-4,0.017540584876112233,2.8268810216244525E-20,-36811.31614726958,6769.034189756749,246301.29511781444
191,-8.000497543417588E-4,0.017701976950646604,3.897475804524176E-20,-42105.41464659668,30891.239919076892,287825.25026865915
192,-9.328903655788636E-4,0.017863369025180976,7.975969388795294E-20,52654.167887700845,36749.76518485002,413512.0226518754
193,-4.215360258071824E-4,0.017437798047036025,7.981810441046963E-20,-27662.16063407758,11235.2226205866,417554.8063616225
194,-5.544773259662066E-4,0.01760021243335079,4.4404375851961833E-20,5883.872422213364,30150.82089441546,310721.3100894601
195,-6.874186261252304E-4,0.01776262681966555,7.589654096003435E-20,25772.708874847383,48443.517892401156,404502.80209964176
196,-8.203599262842544E-4,0.01792504120598032,3.3523184065828485E-20,-31745.02400613915,24543.989381436673,268311.8191553486
197,-5.645820674764949E-4,0.017711233405127452,2.272840126740931E-22,3485.4282491254066,-511.1896152829163,22059.038765879508
198,-6.975737120964786E-4,0.01787415894733241,2.3504692681288294E-20,16869.66868664582,22501.283917873872,225420.79567224951
199,-3.18707572335185E-4,0.017606401952490462,7.891237187509964E-20,-22988.599323009825,65502.439958480725,410409.3465667637
200,-4.517999058770879E-4,0.017770349806475814,5.639942790247138E-20,26387.208764965686,-24483.932927366237,350044.60173179803
201,-5.848922394189909E-4,0.017934297660461163,5.561262256305379E-20,16614.481497305307,-10671.222516642938,348869.0260242895
202,-3.2881231384547375E-4,0.017717422924267128,4.4511158293912E-20,-24208.03811316857,13821.101788014732,311366.04998112534
203,-4.619549918483363E-4,0.01788188193414267,3.9565497571025194E-20,12656.20799425125,-19121.08516000913,293839.58751452813
204,-2.1587911886318789E-4,0.017775005857944906,4.358382960801399E-21,6642.5260849469605,8827.878144662804,97195.37526918936
205,-3.491224857879696E-4,0.017940487179600843,3.4448127354965236E-20,26796.21740326924,30168.447009033298,272036.68801450654
206,-2.260342048344358E-4,0.017886537985611763,1.745208862518683E-20,23188.46569755665,-1491.4107609239459,194362.51156223676
207,0.003413028182744091,0.017607510756429814,4.66007276647334E-20,-39055.39894528285,4370.621760112888,317441.5918701123
208,0.0033104727082668046,0.017429609787833908,2.487613403022359E-20,31885.856053090552,-21043.889835442722,230557.8554659532
209,0.003207917233789517,0.017251708819238012,4.3186273042266806E-20,-5146.815039221989,-16067.674070168128,307461.18077020376
210,0.00310536175931223,0.01707380785064211,7.478649379149402E-20,-63549.52222473493,26891.554921896008,399292.72734814486
211,0.003002806284834943,0.016895906882046206,2.154237985039358E-20,7146.756861480012,19865.60549448306,216451.7983178468
212,0.002900250810357656,0.016718005913450306,6.243673072531122E-21,2486.9824513154854,-20041.45799946426,115327.25646355172
213,0.002797695335880369,0.016540104944854406,4.412429074516003E-22,-4734.443457922652,-3192.115212217486,30596.749783469262
214,0.002695139861403083,0.016362203976258507,6.165776260984154E-20,31828.031499247172,10392.472690222821,366402.50226484734
215,0.0025925843869257946,0.0161843030076626,6.430362293142907E-20,10587.451252216362,-31351.316202861977,374280.5039247339
216,0.002490028912448508,0.0160064020390667,2.0613654982512865E-20,-13891.306532953127,-8832.735152470252,212101.54274130802
217,0.002284917963493934,0.015650600101874898,5.63647949634864E-20,-36566.95854516027,-6944.68067926524,349807.8931428847
218,0.0021823624890166464,0.015472699133278995,4.675464568081471E-21,-9905.874247152862,11317.278893067476,100194.57615778888
